Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-10-13 00:00:00-04:00,139.81320992623185,139.97158213912638,137.79380938920573,139.48654174804688,78762700,0.0,0.0
2021-10-18 00:00:00-04:00,142.0008897041111,145.35664390186238,141.71382588037372,145.069580078125,85589200,0.0,0.0
2021-10-28 00:00:00-04:00,148.30652801446317,151.62267730543522,148.20753217100042,151.02874755859375,100077900,0.0,0.0
2021-11-02 00:00:00-04:00,147.1582545867229,150.0388616713986,147.14834593878862,148.5045166015625,69122000,0.22,0.0
2021-11-12 00:00:00-05:00,147.14499047615996,149.09793681559398,146.20321793153136,148.69149780273438,63804000,0.0,0.0
2021-11-17 00:00:00-05:00,149.6927451215668,153.65811585326392,149.68283714034553,152.16119384765625,88807000,0.0,0.0
2021-11-22 00:00:00-05:00,160.28029709241605,164.265499395059,159.60619124733822,159.6260223388672,117467900,0.0,0.0
2021-12-02 00:00:00-05:00,157.36574059435455,162.77846309173546,156.4338760659842,162.34226989746094,136739200,0.0,0.0
2021-12-07 00:00:00-05:00,167.61624820641626,170.0946052916897,166.8826490635665,169.69805908203125,120405400,0.0,0.0
2021-12-17 00:00:00-05:00,168.45885492782253,171.96821649797246,168.22094236488957,169.65838623046875,195432700,0.0,0.0
2021-12-22 00:00:00-05:00,171.5419334813965,174.33752714527438,170.65963908691452,174.1194305419922,92135300,0.0,0.0
2021-12-27 00:00:00-05:00,175.55687358013267,178.85804655751895,175.53705761752184,178.76882934570312,74919600,0.0,0.0
2022-01-06 00:00:00-05:00,171.2048927216471,173.78238996480817,170.15407180959673,170.51095581054688,96904000,0.0,0.0
2022-01-11 00:00:00-05:00,170.82819983425756,173.66342574183622,169.34118562313773,173.56430053710938,76138300,0.0,0.0
2022-01-21 00:00:00-05:00,162.99657606155472,164.89004437840123,160.894934234423,161.0039825439453,122848900,0.0,0.0
2022-01-26 00:00:00-05:00,162.08452345643434,162.96681781085442,156.45370445894173,158.30751037597656,108275300,0.0,0.0
2022-01-31 00:00:00-05:00,168.68687777865713,173.48497282524716,168.04249594643557,173.26687622070312,115541600,0.22,0.0
2022-02-10 00:00:00-05:00,172.8523578150772,174.18244583207377,170.28151265999549,170.8472900390625,90865900,0.0,0.0
2022-02-15 00:00:00-05:00,169.70580973457507,171.6711649186068,168.99113236838863,171.51234436035156,62527400,0.0,0.0
2022-02-25 00:00:00-05:00,162.6285314416702,163.89906566027992,159.680490989406,163.63107299804688,91974200,0.0,0.0
2022-03-02 00:00:00-05:00,163.17447726983312,166.12251789565184,161.74512240325876,165.32843017578125,79724800,0.0,0.0
2022-03-07 00:00:00-05:00,162.15207779825965,163.79980699731732,157.8640136386824,158.12210083007812,96418800,0.0,0.0
2022-03-17 00:00:00-04:00,157.4372102765405,159.80953758894785,156.46446081034696,159.43234252929688,75615400,0.0,0.0
2022-03-22 00:00:00-04:00,164.2861933891156,168.1672860065099,163.6906389499885,167.5717315673828,81532000,0.0,0.0
2022-04-01 00:00:00-04:00,172.74318974597372,173.58691075186218,170.66864721596724,173.0211181640625,78751300,0.0,0.0
2022-04-06 00:00:00-04:00,171.08554338510487,172.34615704422512,168.8720366002275,170.55946350097656,89058800,0.0,0.0
2022-04-11 00:00:00-04:00,167.46253394316403,167.7801599285002,164.27626260840876,164.5244140625,72246700,0.0,0.0
2022-04-21 00:00:00-04:00,167.661046985231,170.26166929841602,164.6832296265749,165.189453125,87227800,0.0,0.0
2022-04-26 00:00:00-04:00,161.05029313320446,161.13962402132896,155.5611841998792,155.64059448242188,95623200,0.0,0.0
2022-05-06 00:00:00-04:00,155.08393933809512,158.49358718877036,153.264800161448,156.34640502929688,116124600,0.23,0.0
2022-05-11 00:00:00-04:00,152.58885083507758,154.5272729423361,144.9444949037869,145.63040161132812,142689800,0.0,0.0
2022-05-16 00:00:00-04:00,144.68605203455112,146.64435978549926,143.32417372201044,144.6761016845703,86643800,0.0,0.0
2022-05-26 00:00:00-04:00,136.57447479253312,143.48321769400084,136.32595875170182,142.92654418945312,90601500,0.0,0.0
2022-05-31 00:00:00-04:00,148.18517342152757,149.7657320281792,145.96839909735232,147.95652770996094,103718400,0.0,0.0
2022-06-10 00:00:00-04:00,139.4473208552486,139.92446741077856,136.24643300747974,136.31602478027344,91437900,0.0,0.0
2022-06-15 00:00:00-04:00,133.49288125505714,136.52478024658024,131.3755347201711,134.62611389160156,91533000,0.0,0.0
2022-06-30 00:00:00-04:00,136.4353000340845,137.54864699109862,132.97596115463733,135.908447265625,98964500,0.0,0.0
2022-07-05 00:00:00-04:00,136.95221504583017,140.76941754226007,136.11718967556195,140.71971130371094,73353800,0.0,0.0
2022-07-15 00:00:00-04:00,148.89094104040313,149.96453224257715,147.32031771693832,149.27862548828125,76259900,0.0,0.0
2022-07-20 00:00:00-04:00,150.22297511881004,152.80754807286752,149.47742697839527,152.13157653808594,64823400,0.0,0.0
2022-07-25 00:00:00-04:00,153.09583523289217,154.11972023405886,151.37610826513895,152.04212951660156,53623900,0.0,0.0
2022-08-04 00:00:00-04:00,165.02460022107488,166.1976039202717,163.4539768902752,164.82579040527344,55474100,0.23,0.0
2022-08-09 00:00:00-04:00,163.27289827223376,165.06470236627078,162.50640134520125,164.16879272460938,63135500,0.0,0.0
2022-08-19 00:00:00-04:00,172.2418401760118,172.9486127807426,170.52967363004325,170.7387237548828,70346300,0.0,0.0
2022-08-24 00:00:00-04:00,166.5578717853772,167.34426668558808,165.49273829915097,166.76690673828125,53841500,0.0,0.0
2022-08-29 00:00:00-04:00,160.41594944233609,162.15797812466056,159.09202101034,160.64491271972656,73314000,0.0,0.0
2022-09-08 00:00:00-04:00,153.9356120155937,155.64777860652444,151.9845331598988,153.75643920898438,84923800,0.0,0.0
2022-09-13 00:00:00-04:00,159.17164584297169,159.80873002106605,152.67139135436827,153.13925170898438,122656600,0.0,0.0
2022-09-23 00:00:00-04:00,150.50134473820444,150.78006814668885,147.88331930570453,149.7447967529297,96029900,0.0,0.0
2022-09-28 00:00:00-04:00,146.96749480633957,149.95382971721557,144.180245851665,149.157470703125,146691400,0.0,0.0
2022-10-03 00:00:00-04:00,137.58047007702714,142.41833373425914,137.06283438661472,141.8011474609375,114311700,0.0,0.0
2022-10-13 00:00:00-04:00,134.37512419035275,142.9359419603361,133.75793797003382,142.33868408203125,113224000,0.0,0.0
2022-10-18 00:00:00-04:00,144.82731000809727,146.03179004765562,139.96953316213157,143.09523010253906,99136600,0.0,0.0
2022-10-28 00:00:00-04:00,147.52495987576197,156.78260228674117,147.146701068801,155.03062438964844,164762400,0.0,0.0
2022-11-02 00:00:00-04:00,148.27152727887307,151.47686134141347,144.3395226312579,144.369384765625,93604600,0.23,0.0
2022-11-07 00:00:00-05:00,136.71187494412393,138.74594471131192,135.27605383105845,138.51661682128906,83374600,0.0,0.0
2022-11-17 00:00:00-05:00,146.0048120071509,151.040151644434,145.72562624481878,150.28236389160156,80389400,0.0,0.0
2022-11-22 00:00:00-05:00,147.69987654463006,149.9832203271232,146.50334883931617,149.74391174316406,51804100,0.0,0.0
2022-12-02 00:00:00-05:00,145.5361793551968,147.57024906688181,145.22706672901361,147.38079833984375,65447400,0.0,0.0
2022-12-07 00:00:00-05:00,141.77713215372617,142.9536985413919,139.59348871733067,140.53076171875,69721100,0.0,0.0
2022-12-12 00:00:00-05:00,142.28563893242656,144.08041531488556,140.65040160940438,144.07044982910156,70462700,0.0,0.0
2022-12-22 00:00:00-05:00,133.95989330945588,134.16927501128097,129.92165027209847,131.84603881835938,77852100,0.0,0.0
2022-12-27 00:00:00-05:00,130.99852144160639,131.0284331145162,128.34624153739722,129.65243530273438,69007800,0.0,0.0
2023-01-06 00:00:00-05:00,125.64411106238788,129.9116745436026,124.52736043072296,129.24362182617188,87754700,0.0,0.0
2023-01-11 00:00:00-05:00,130.8688853540207,133.12231744556988,130.0811859955951,133.10238647460938,69458900,0.0,0.0
2023-01-26 00:00:00-05:00,142.7542775786182,143.831143424449,141.48796099863907,143.5419921875,54105100,0.0,0.0
2023-01-31 00:00:00-05:00,142.2856380012917,143.9208753136127,141.86685938387217,143.8710174560547,65874500,0.0,0.0
2023-02-10 00:00:00-05:00,149.25356004028245,151.1309528652505,149.01388606279804,150.80140686035156,57450700,0.23,0.0
2023-02-15 00:00:00-05:00,152.8985132150285,155.28521135235033,152.66883517540765,155.11544799804688,65573800,0.0,0.0
2023-03-02 00:00:00-05:00,144.1805801065709,146.50736362429905,143.70123213506687,145.70846557617188,52238100,0.0,0.0
2023-03-07 00:00:00-05:00,153.48769998945957,153.81724600798,150.9212577061406,151.39060974121094,56182000,0.0,0.0
2023-03-17 00:00:00-04:00,155.86441399302905,156.5235060152042,154.06689722242075,154.78590393066406,98944600,0.0,0.0
2023-03-22 00:00:00-04:00,159.07997029668834,161.9160438963075,157.59202287011217,157.61199951171875,75701800,0.0,0.0
2023-03-27 00:00:00-04:00,159.71908159305107,160.54793696477194,157.65193351459442,158.06137084960938,52390300,0.0,0.0
2023-04-06 00:00:00-04:00,162.20562551603572,164.732144805064,161.77622679604914,164.43255615234375,45390100,0.0,0.0
2023-04-11 00:00:00-04:00,162.12575820960873,162.13573891141218,160.28828815102457,160.57789611816406,47644200,0.0,0.0
2023-04-21 00:00:00-04:00,164.82202582458103,166.2200859632909,164.2628017690971,164.7920684814453,58337300,0.0,0.0
2023-04-26 00:00:00-04:00,162.83476815227036,165.0517029583748,162.57513276728713,163.53379821777344,45498800,0.0,0.0
2023-05-01 00:00:00-04:00,169.04617404607063,170.21455610849597,168.40705868104192,169.35574340820312,52472900,0.0,0.0
2023-05-11 00:00:00-04:00,173.6098777368343,174.34884586801633,171.93219029433865,173.510009765625,49514700,0.24,0.0
2023-05-16 00:00:00-04:00,171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,42110300,0.0,0.0
2023-05-26 00:00:00-04:00,173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,54835000,0.0,0.0
2023-05-31 00:00:00-04:00,177.3300018310547,179.35000610351562,176.75999450683594,177.25,99625300,0.0,0.0
2023-06-05 00:00:00-04:00,182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,121946500,0.0,0.0
2023-06-15 00:00:00-04:00,183.9600067138672,186.51499938964844,183.8000030517578,186.00999450683594,62587162,0.0,0.0
